NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
NOT AVAILABLE,119 MURRELL RD,GREENVILLE,SC,29605,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,600 HUNTS BRIDGE RD,GREENVILLE,SC,29617,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,17 ELDORADO DR,GREENVILLE,SC,29617,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1247 COLLEGE PARK RD,SUMMERVILLE,SC,29483,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1910 ROYLE RD,SUMMERVILLE,SC,29483,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3140 EMANUEL CHURCH RD,LEXINGTON,SC,29073,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,4878 SUNSET BLVD,LEXINGTON,SC,29072,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3102 BUCKEYE DR,MYRTLE BEACH,SC,29577,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3111 SHETLAND LN,MYRTLE BEACH,SC,29577,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2516 EMORY RD,MYRTLE BEACH,SC,29577,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2440 EMORY RD,MYRTLE BEACH,SC,29577,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,604 WHITE OAK LN,MYRTLE BEACH,SC,29577,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,97 AZTEC VILLAGE DR,KYLE,TX,78640,NOT AVAILABLE,MOBILE HOME PARK,HAYS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,99 OAK HILLS RD,KYLE,TX,78640,NOT AVAILABLE,MOBILE HOME PARK,HAYS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,128 FOUNTAIN GROVE DR,KYLE,TX,78640,NOT AVAILABLE,MOBILE HOME PARK,HAYS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,115 CREEKS LNDG,KYLE,TX,78640,NOT AVAILABLE,MOBILE HOME PARK,HAYS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,304 FM-306,NEW BRAUNFELS,TX,78130,NOT AVAILABLE,MOBILE HOME PARK,COMAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,120 DOLLAR DR,NEW BRAUNFELS,TX,78130,NOT AVAILABLE,MOBILE HOME PARK,COMAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3736 FM-482,NEW BRAUNFELS,TX,78132,NOT AVAILABLE,MOBILE HOME PARK,COMAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,5065 FM-482,NEW BRAUNFELS,TX,78132,NOT AVAILABLE,MOBILE HOME PARK,COMAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,900 BOENIG ST,SEGUIN,TX,78155,NOT AVAILABLE,MOBILE HOME PARK,GUADALUPE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2446 VILLA VIS,SEGUIN,TX,78155,NOT AVAILABLE,MOBILE HOME PARK,GUADALUPE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,5318 IROLA DR,SCHERTZ,TX,78154,NOT AVAILABLE,MOBILE HOME PARK,GUADALUPE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,609 DUTCH FORK DR,LADSON,SC,29456,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,9706 HIGHWAY 78,LADSON,SC,29456,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,110 CORPORATE DR,SIMPSONVILLE,SC,29681,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,222 GOFF CT,WEST COLUMBIA,SC,29172,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,419 VINE ST,MONROE,GA,30655,NOT AVAILABLE,MOBILE HOME PARK,WALTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,107 SUNNYVALE,GEORGETOWN,TX,78626,NOT AVAILABLE,MOBILE HOME PARK,WILLIAMSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,410 HORSESHOE LOOP,LIBERTY HILL,TX,78642,NOT AVAILABLE,MOBILE HOME PARK,WILLIAMSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2198 E RABBIT COVE RD,QUINLAN,TX,75474,NOT AVAILABLE,MOBILE HOME PARK,HUNT,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3089 HAYTER ST,GREENVILLE,TX,75402,NOT AVAILABLE,MOBILE HOME PARK,HUNT,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3600 WAKETON RD,FLOWER MOUND,TX,75028,NOT AVAILABLE,MOBILE HOME PARK,DENTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,817 N POWELL PKY,ANNA,TX,75409,NOT AVAILABLE,MOBILE HOME PARK,COLLIN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,801 PARK CREEK AVE,FORNEY,TX,75126,NOT AVAILABLE,MOBILE HOME PARK,KAUFMAN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1118 WILDWOOD DR,ALVARADO,TX,76009,NOT AVAILABLE,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,612 IOWA ST,KEENE,TX,76059,NOT AVAILABLE,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,31 LEE ST,KEENE,TX,76059,NOT AVAILABLE,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,6028 SAVANNAH HWY,RAVENEL,SC,29470,NOT AVAILABLE,MOBILE HOME PARK,CHARLESTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,201 LUTHER DR,GASTON,SC,29053,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,12 VIADUCT RD,SPARTANBURG,SC,29303,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,8327 FAIRFOREST RD,SPARTANBURG,SC,29303,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1 TRINITY AVE,SPARTANBURG,SC,29303,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7434 MOORES MILL RD,HUNTSVILLE,AL,35811,NOT AVAILABLE,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,105 PLAZA DR NE,HUNTSVILLE,AL,35811,NOT AVAILABLE,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,20098 E LIMESTONE RD,TONEY,AL,35773,NOT AVAILABLE,MOBILE HOME PARK,LIMESTONE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,434 WILLIS TURK RD,AUBURN,AL,36832,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,6802 US 29 N,OPELIKA,AL,36804,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,19551 KELLER RD,FOLEY,AL,36535,NOT AVAILABLE,MOBILE HOME PARK,BALDWIN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,101 MONTANA TRL,NEW MARKET,AL,35761,NOT AVAILABLE,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,13653 HIGHWAY 231 431 N,HAZEL GREEN,AL,35750,NOT AVAILABLE,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1633 EGRET DR SW,SUPPLY,NC,28462,NOT AVAILABLE,MOBILE HOME PARK,BRUNSWICK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,4081 DC DR,CONCORD,NC,28025,NOT AVAILABLE,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2200 HAMP STONE RD,SILER CITY,NC,27344,NOT AVAILABLE,MOBILE HOME PARK,CHATHAM,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,401 FOX PARK RD,LOUISBURG,NC,27549,NOT AVAILABLE,MOBILE HOME PARK,FRANKLIN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1924 SID MITCHELL RD,YOUNGSVILLE,NC,27596,NOT AVAILABLE,MOBILE HOME PARK,FRANKLIN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,37 MAGNOLIA PL,PINE LEVEL,NC,27576,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3268 BARBER MILL RD,CLAYTON,NC,27520,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,902 LINCOLN ST,SELMA,NC,27576,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,13528 US HIGHWAY 70 BUS W,CLAYTON,NC,27520,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,100 RAINDROP CIR,SMITHFIELD,NC,27577,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,805 OLD ROBERTS RD,BENSON,NC,27504,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1371 PRINCETON-KENLY RD,KENLY,NC,27542,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2001 VALLEY DR,CLAYTON,NC,27520,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1478 GUY RD,CLAYTON,NC,27520,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1412 CHICOPEE RD,BENSON,NC,27504,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1022 DUPREE RD,WILLOW SPRING,NC,27592,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1308 RIVER RD,SELMA,NC,27576,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,5800 ORR RD,CHARLOTTE,NC,28213,NOT AVAILABLE,MOBILE HOME PARK,MECKLENBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,13660 NC HIGHWAY 50,HOLLY RIDGE,NC,28445,NOT AVAILABLE,MOBILE HOME PARK,PENDER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,6345 US HIGHWAY 117 S,ROCKY POINT,NC,28457,NOT AVAILABLE,MOBILE HOME PARK,PENDER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,4004 ROLLING MEADOWS DR,WINGATE,NC,28174,NOT AVAILABLE,MOBILE HOME PARK,UNION,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1006 JAMES ST,APEX,NC,27502,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,8819 LOWER ROCKY RIVER RD,CONCORD,NC,28025,NOT AVAILABLE,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1200 MARK DR,CONCORD,NC,28025,NOT AVAILABLE,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,137 EASTPORT LN,MOORESVILLE,NC,28115,NOT AVAILABLE,MOBILE HOME PARK,IREDELL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2531 MONTA DR,CONCORD,NC,28025,NOT AVAILABLE,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3715 PATRICIA DR NW,CONCORD,NC,28027,NOT AVAILABLE,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1314 OLD FAYETTEVILLE RD NE,LELAND,NC,28451,NOT AVAILABLE,MOBILE HOME PARK,BRUNSWICK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2024 US 70-BR,GARNER,NC,27529,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,5401 HENDERSON CIR,CHARLOTTE,NC,28269,NOT AVAILABLE,MOBILE HOME PARK,MECKLENBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1417 MILL CREEK RD,HAMPSTEAD,NC,28443,NOT AVAILABLE,MOBILE HOME PARK,PENDER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,703 ANSONVILLE RD,WINGATE,NC,28174,NOT AVAILABLE,MOBILE HOME PARK,UNION,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1935 E MICHIGAN AVE,PHOENIX,AZ,85022,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,18602 N 25TH PL,PHOENIX,AZ,85050,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,15401 N 66TH AVE,GLENDALE,AZ,85306,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7356 E BASELINE RD,MESA,AZ,85209,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2455 W 16TH AVE,APACHE JUNCTION,AZ,85120,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,18110 W LYNWOOD ST,GOODYEAR,AZ,85395,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,15838 N EL MIRAGE RD,SURPRISE,AZ,85378,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,22036 N 27TH AVE,PHOENIX,AZ,85027,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1707 E APACHE BLVD,TEMPE,AZ,85281,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1 W ELM LN,AVONDALE,AZ,85323,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2168 HARRY ARNOLD RD,MONROE,GA,30655,NOT AVAILABLE,MOBILE HOME PARK,WALTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3033 E UTOPIA RD,PHOENIX,AZ,85050,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,301 S 96TH ST,MESA,AZ,85208,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1221 N DYSART RD,AVONDALE,AZ,85323,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3927 W SOUTHERN AVE,PHOENIX,AZ,85041,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,898 W CALLE DEL NORTE,CHANDLER,AZ,85225,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7240 S 7TH ST,PHOENIX,AZ,85042,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,302 STONEGATE DR,WINDER,GA,30680,NOT AVAILABLE,MOBILE HOME PARK,BARROW,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,5649 S 42ND DR,PHOENIX,AZ,85041,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3701 W HIDALGO AVE,PHOENIX,AZ,85041,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7189 CHANNEL II SW,OCEAN ISLE BEACH,NC,28469,NOT AVAILABLE,MOBILE HOME PARK,BRUNSWICK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,8619 COZUMEL ST,CHARLOTTE,NC,28227,NOT AVAILABLE,MOBILE HOME PARK,MECKLENBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1611 N SANDALWOOD DR,CASA GRANDE,AZ,85122,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,621 W MCMURRAY BLVD,CASA GRANDE,AZ,85122,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,40 S PINAL PKY,FLORENCE,AZ,85132,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,437 E GERMANN RD,SAN TAN VALLEY,AZ,85140,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7591 W BATTAGLIA DR,CASA GRANDE,AZ,85193,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,930 E EAGLE DR,SAN TAN VALLEY,AZ,85140,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3400 S TOMAHAWK RD,APACHE JUNCTION,AZ,85119,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,9985 N PINAL AVE,CASA GRANDE,AZ,85122,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,11287 W STAGECOACH RD,ARIZONA CITY,AZ,85123,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,59675 E CARLOTTA DR,KEARNY,AZ,85137,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,35598 AZ 77,TUCSON,AZ,85739,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,695 E OCOTILLO RD,SAN TAN VALLEY,AZ,85140,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2018 S INDIANA DR,CASA GRANDE,AZ,85194,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,625 HOLIDAY DR,PRESCOTT,AZ,86303,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,775 PRESCOTT CANYON DR,PRESCOTT,AZ,86301,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,480 E BRAMBLE DR,PAULDEN,AZ,86334,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3100 WILLOW CREEK RD,PRESCOTT,AZ,86301,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,701 E HAVASU AVE,CHINO VALLEY,AZ,86323,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2221 SIERRA VERDE RD,CAMP VERDE,AZ,86322,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1617 HERITAGE PARK RD,PRESCOTT,AZ,86301,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,34330 S BERTHA ST,BLACK CANYON CITY,AZ,85324,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,941 E MONROE AVE,BUCKEYE,AZ,85326,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7344 W PEORIA AVE,PEORIA,AZ,85345,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,514 E ALSDORF RD,ELOY,AZ,85131,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1012 GAIL GARDNER WAY,PRESCOTT,AZ,86305,NOT AVAILABLE,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,421 LAKESHORE RD,BOULDER CITY,NV,89005,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,210 RODEO LN,MESQUITE,NV,89027,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,5201 TENAYA CREEK LN,RENO,NV,89506,NOT AVAILABLE,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,5610 YUKON DR,SUN VALLEY,NV,89433,NOT AVAILABLE,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,352 N LIBERTY ST,BOISE,ID,83704,NOT AVAILABLE,MOBILE HOME PARK,ADA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,798 S DOLSON LN,EAGLE,ID,83616,NOT AVAILABLE,MOBILE HOME PARK,ADA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,17705 MOCKINGBIRD DR,RENO,NV,89508,NOT AVAILABLE,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,4822 PROSSER WAY,SUN VALLEY,NV,89433,NOT AVAILABLE,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,6145 E CAREY AVE,LAS VEGAS,NV,89156,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7751 LYTTON RD,RENO,NV,89506,NOT AVAILABLE,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,14640 TOLL RD,RENO,NV,89521,NOT AVAILABLE,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
