NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
ROLLING MEADOWS MOBILE HOME,264 STAR STREET,FORSYTH,MO,65653,(417) 546-5182,MOBILE HOME PARK,TANEY,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
ROMAR VILLA MOBILE HOME VILLAGE,829 STATE ROUTE 28,MILFORD,OH,45150,(513) 831-5700,MOBILE HOME PARK,CLERMONT,,SMALL (<50),26,0,26,9,61,B,unit count unknown
RON-SON BEAR VILLAGE TRAILER,42175 HIGHWAY 16,FRANKLINTON,LA,70438,(504) 839-5226,MOBILE HOME PARK,WASHINGTON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
ROSEBUD MOBILE HOME COURT,603 MERCER DRIVE,PINEVILLE,LA,71360,(318) 640-6864,MOBILE HOME PARK,RAPIDES,,SMALL (<50),26,0,26,9,61,B,unit count unknown
ROSS MOBILE HOME COURT,2619 WEST 47TH AVENUE,GARY,IN,46408,(219) 980-5678,MOBILE HOME PARK,LAKE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
ROTUNDA TRAILER PARK,16937 SOUTH US HIGHWAY 27,LANSING,MI,48906,(517) 482-4322,MOBILE HOME PARK,CLINTON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
ROUTE 21,W GEORGE STREET,CARMICHAELS,PA,15320,NOT AVAILABLE,MOBILE HOME PARK,GREENE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
ROYAL CREST,140 LOWELL ST,ROCHESTER,NH,03867,NOT AVAILABLE,MOBILE HOME PARK,STRAFFORD,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
ROYAL ESTATES,8300 RAVINE ROAD,KALAMAZOO,MI,49009,(269) 349-5350,MOBILE HOME PARK,KALAMAZOO,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
ROYAL HILLS VILLAGE,826 STATE ROUTE 131,MILFORD,OH,45150,(513) 831-3636,MOBILE HOME PARK,CLERMONT,,SMALL (<50),26,0,26,9,61,B,unit count unknown
ROYAL MOBILE HOME PARK,3332 E DUPONT AVE,BELLE,WV,25015,NOT AVAILABLE,MOBILE HOME PARK,KANAWHA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
ROYAL MOBILE HOME SITES,1549 EAST ATHERTON ROAD,FLINT,MI,48507,(810) 742-1420,MOBILE HOME PARK,GENESEE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
ROYAL OAK MHP,6364 S DIXIE HWY,GLENDALE,KY,42740,NOT AVAILABLE,MOBILE HOME PARK,HARDIN,,SMALL (<50),26,0,26,9,61,B,unit count unknown
ROYAL OAKS,1741 260TH AVENUE,SPIRIT LAKE,IA,52242,(712) 336-1163,MOBILE HOME PARK,DICKINSON,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
ROYAL OAKS MHP,S COTTONWOOD ROAD,ALLENTOWN,PA,18103,(610) 434-1531,MOBILE HOME PARK,NORTHAMPTON,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
RUBY'S MHP,10600 SOUTH CLARE AVENUE,CLARE,MI,48617,(517) 386-2425,MOBILE HOME PARK,CLARE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
RUFF MOBILE HOME PARK,1702 RUFF ST,HARRISON,AR,72601,NOT AVAILABLE,MOBILE HOME PARK,BOONE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
RUSSELL'S MHP,2401 SOUTHEAST 44TH STREET,OKLAHOMA CITY,OK,73129,(405) 677-5219,MOBILE HOME PARK,OKLAHOMA,,SMALL (<50),26,0,26,9,61,B,unit count unknown
RUSSELL'S MHP,401 1ST ST,CLAY,KY,42404,NOT AVAILABLE,MOBILE HOME PARK,WEBSTER,,SMALL (<50),26,0,26,9,61,B,unit count unknown
RUSSELL'S POINT MOBILE HOME COURT,NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,STEUBEN,,SMALL (<50),26,0,26,9,61,B,unit count unknown
RUSTIC ACRES MHP,19250 STATE LINE ROAD,EDWARDSBURG,MI,49112,(616) 641-7374,MOBILE HOME PARK,CASS,,SMALL (<50),26,0,26,9,61,B,unit count unknown
RUSTIC ACRES MOBILE HOME MANOR,62950 BYESVILLE ROAD,CAMBRIDGE,OH,43725,(740) 439-4448,MOBILE HOME PARK,GUERNSEY,,SMALL (<50),26,0,26,9,61,B,unit count unknown
RUSTIC HILLS MOBILE HOME,5144 US HIGHWAY 250 NORTH,NORWALK,OH,44857,(419) 499-4081,MOBILE HOME PARK,HURON,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
RUSTIC PINES MHP,17748 ROCK CREEK ROAD,THOMPSON,OH,44086,(440) 298-3462,MOBILE HOME PARK,GEAUGA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
RUSTIC RIDGE MHP,1121 TARKILN ROAD SOUTHEAST #177,LANCASTER,OH,43130,(740) 654-4140,MOBILE HOME PARK,FAIRFIELD,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
S & J ESTATES,3637 SOUTHEAST US HIGHWAY 40,TOPEKA,KS,66607,(785) 233-1568,MOBILE HOME PARK,SHAWNEE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
S & S TRAILER COURT & RENTAL,439 S SULLIVAN ST,ULYSSES,KS,67880,NOT AVAILABLE,MOBILE HOME PARK,GRANT,,SMALL (<50),26,0,26,9,61,B,unit count unknown
S AND V COURT,321 11TH ST NW,WATERTOWN,SD,57201,NOT AVAILABLE,MOBILE HOME PARK,CODINGTON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SAINT GEORGE MHP,103 TURKEY RIDGE DR,ST GEORGE,KS,66535,NOT AVAILABLE,MOBILE HOME PARK,POTTAWATOMIE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SALEM TRAILER COURT,RT 4 BOX,DU BOIS,PA,15801,(814) 583-5661,MOBILE HOME PARK,CLEARFIELD,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SALINE MEADOWS,6564 EAST MICHIGAN AVENUE,SALINE,MI,48176,(734) 429-7017,MOBILE HOME PARK,WASHTENAW,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SAN JUAN MHP,305 NORTH LIGHT PLANT ROAD,AZTEC,NM,87410,(505) 334-9532,MOBILE HOME PARK,SAN JUAN,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SAND PIPER'S RESORT,15358 SEMINARY RD,EDINBURG,TX,78541,NOT AVAILABLE,MOBILE HOME PARK,HIDALGO,,LARGE (>100),40,0,6,15,61,B,corporate/franchise name; unit count unknown
SAND STONE RECREATIONAL PARK,W4736 COUNTY ROAD G,MAUSTON,WI,53948,(608) 847-7170,MOBILE HOME PARK,JUNEAU,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SANDS MHP & SALES,71 WEST US HIGHWAY 6,VALPARAISO,IN,46385,(219) 462-0988,MOBILE HOME PARK,PORTER,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SANDS TRAILER COURT,COUNTY ROAD 553,GWINN,MI,49841,(906) 346-4077,MOBILE HOME PARK,MARQUETTE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SANTA FE WEST MHP,HENRY LYNCH ROAD,SANTA FE,NM,87501,(505) 471-2411,MOBILE HOME PARK,SANTA FE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SAVAGE MH VILLAGE,506 WURTLAND AVE,GREENUP,KY,41144,NOT AVAILABLE,MOBILE HOME PARK,GREENUP,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SAXONY MHP,2655 NORTH FRIENDSHIP ROAD,PADUCAH,KY,42001,(502) 554-4720,MOBILE HOME PARK,MCCRACKEN,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SCENIC MHP,SHENANGO PARK ROAD,TRANSFER,PA,16154,(724) 646-2770,MOBILE HOME PARK,MERCER,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SCHUL'S TRAIL-OTEL MOBILE HOME,3551 TYLERSVILLE ROAD,HAMILTON,OH,45011,(513) 863-3518,MOBILE HOME PARK,BUTLER,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SCHUMATE CHAPEL MOBILE HOME PARK,3101 DALE ST,JEFFERSON CITY,MO,65109,NOT AVAILABLE,MOBILE HOME PARK,COLE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SCOTSDALE ESTATES,3382 ALMA DRIVE,ALMA,MI,48801,(517) 463-3212,MOBILE HOME PARK,GRATIOT,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SCOTTISH SQUARE MOBILE HOME PARK,2524 COMMONWEALTH DR,JUNCTION CITY,KS,66441,NOT AVAILABLE,MOBILE HOME PARK,GEARY,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SEAGRASS RESORT,10410 W HALLS RIVER ROAD,HOMOSASSA,FL,34448,(352) 503-6808,MOBILE HOME PARK,CITRUS,12,SMALL (<50),40,0,9,12,61,B,corporate/franchise name
SEARLES MHP,2265 WEST PARKS ROAD,ST JOHNS,MI,48879,(517) 224-7707,MOBILE HOME PARK,CLINTON,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SEAWAY TRAILER COURT,9698 RIVER ROAD,ALGONAC,MI,48001,(810) 794-3382,MOBILE HOME PARK,ST CLAIR,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SEBRING LAKE ESTATES,18680 5TH STREET,BELOIT,OH,44609,(330) 938-6638,MOBILE HOME PARK,MAHONING,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
"SESSIONS PROPERTIES, LLC",9827 MOBILE HIGHWAY,PENSACOLA,FL,32526,(850) 710-0693,MOBILE HOME PARK,ESCAMBIA,16,SMALL (<50),40,0,9,12,61,B,corporate/franchise name
SEVEN ACRES PARK,864 NORTH 4TH STREET,LARAMIE,WY,82072,(307) 745-9325,MOBILE HOME PARK,ALBANY,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SEVEN OAKS RESORT & COUNTRY,1300 CIRCLE DRIVE,MISSION,TX,78572,(956) 581-6267,MOBILE HOME PARK,HIDALGO,,LARGE (>100),40,0,6,15,61,B,corporate/franchise name; unit count unknown
SEVENTEENTH AVENUE MOBILE HOME,2063 EAST 17TH AVENUE,COLUMBUS,OH,43219,(614) 252-7432,MOBILE HOME PARK,FRANKLIN,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SEWICKLEY PINES MANOR,1434 GREENSBURG PIKE,WEST NEWTON,PA,15089,(724) 872-8389,MOBILE HOME PARK,WESTMORELAND,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHACKLEFORD MHP,4023 SOUTH SHACKLEFORD ROAD #32,LITTLE ROCK,AR,72204,(501) 224-4427,MOBILE HOME PARK,PULASKI,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHADOW VALLEY MHP,7500 EAST 151ST STREET SOUTH,BIXBY,OK,74008,(918) 366-3123,MOBILE HOME PARK,TULSA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHADY ACRES,1505 FORT STREET,BARLING,AR,72923,(501) 452-3978,MOBILE HOME PARK,SEBASTIAN,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY ACRES,1015 NORTH MAIN STREET,CLYDE,OH,43410,(419) 547-7603,MOBILE HOME PARK,SANDUSKY,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY ACRES MHP,MURRAY ROAD,SAEGERTOWN,PA,16433,(814) 763-5843,MOBILE HOME PARK,CRAWFORD,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY ACRES PARK,3913 CAIRO RD,PADUCAH,KY,42001,NOT AVAILABLE,MOBILE HOME PARK,MCCRACKEN,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY ACRES TRAILER PARK,21840 EASTSIDE DRIVE,RUSHVILLE,MO,64484,(816) 579-5588,MOBILE HOME PARK,PLATTE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY BACK ACRES,OLD JONESTOWN ROAD,HARRISBURG,PA,17109,(717) 938-9556,MOBILE HOME PARK,LEBANON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY CREEK MHP,2473 SOUTH SHADY CREEK DRIVE,SHELBYVILLE,IN,46176,(317) 392-3037,MOBILE HOME PARK,SHELBY,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY GROVE MHP,WASHINGTON AVENUE,CLEARFIELD,PA,16830,NOT AVAILABLE,MOBILE HOME PARK,CLEARFIELD,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY GROVE MOBILE HOME VILLAGE,1301 SOUTH PARK STREET,SAPULPA,OK,74066,(918) 224-3655,MOBILE HOME PARK,CREEK,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY GROVE REC. VEHICLE & MOBILE HOME,1006 SOUTH DAYTON AVENUE,AMES,IA,52242,(515) 233-6444,MOBILE HOME PARK,STORY,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY LANE MHP,4128 S BROADWAY ST,WICHITA,KS,67216,NOT AVAILABLE,MOBILE HOME PARK,SEDGWICK,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY LANE MOBILE HOME COURT,4720 SOUTH RANGE LINE ROAD,JOPLIN,MO,64804,(417) 623-2323,MOBILE HOME PARK,NEWTON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY LANE TRAILER COURT,9671 WEST AIRPORT ROAD,ST HELEN,MI,48656,(517) 389-4989,MOBILE HOME PARK,ROSCOMMON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY LAWN MHP,3320 NORTH DIXIE DRIVE,DAYTON,OH,45414,(937) 278-0017,MOBILE HOME PARK,MONTGOMERY,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY OAKS,NOT AVAILABLE,NOT AVAILABLE,MO,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,WRIGHT,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY OAKS MHP,1106 TUPELO STREET,PINE BLUFF,AR,71602,(501) 534-3523,MOBILE HOME PARK,JEFFERSON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY OAKS MHP,9829 SE 44TH ST,OKLAHOMA CITY,OK,73150,NOT AVAILABLE,MOBILE HOME PARK,OKLAHOMA,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY PINES MHP,59275 SHADY LANE,SLIDELL,LA,70460,(504) 649-1961,MOBILE HOME PARK,ST TAMMANY,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY SIDE TP,BLOCKHOUSE RUN ROAD,NEW BRIGHTON,PA,15066,NOT AVAILABLE,MOBILE HOME PARK,BEAVER,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY SPACE MHP,2222 NORTH DOUGLAS BOULEVARD,OKLAHOMA CITY,OK,73141,(405) 769-2890,MOBILE HOME PARK,OKLAHOMA,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY TERRACE MHP,724 COVERT RUN PIKE,BELLEVUE,KY,41073,(606) 431-6834,MOBILE HOME PARK,CAMPBELL,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY TREE MHP,355 RACE TRACK ROAD,HENDERSON,KY,42420,(270) 830-7116,MOBILE HOME PARK,HENDERSON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADY-NOOK MHP,21818 9TH STREET,KANSASVILLE,WI,53139,(414) 878-1710,MOBILE HOME PARK,KENOSHA,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHADYLANE MOBILE HOME ESTATES,2709 CAPITOL AVENUE #92,WARREN,MI,48091,(810) 757-8448,MOBILE HOME PARK,MACOMB,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHAMROCK MOBILE HOME COURT,2545 THERESA STREET #A1,LINCOLN,NE,68521,(402) 464-7157,MOBILE HOME PARK,LANCASTER,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHAMROCK MOBILE HOME VILLAGE,1811 NORTH TELEGRAPH ROAD,MONROE,MI,48162,(734) 242-2373,MOBILE HOME PARK,MONROE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHAMROCK MOBILE HOME VILLAGE,1330 WEST ALEXIS ROAD,TOLEDO,OH,43612,(419) 476-3681,MOBILE HOME PARK,LUCAS,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHANGRI LA ESTATES,701 SHANGRI LA ESTATES DRIVE,FENTON,MO,63026,(314) 343-2188,MOBILE HOME PARK,JEFFERSON,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHANGRI-LA VILLAGE HOMES,6900 RIVER ROAD #M29,MARINE CITY,MI,48039,(810) 765-4003,MOBILE HOME PARK,ST CLAIR,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHANNON VALLEY,5505 1/2 SOUTH EVERETT AVENUE,SAND SPRINGS,OK,74063,(918) 245-8488,MOBILE HOME PARK,TULSA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHARECREST POINTE,8743 SHERIDAN ROAD,KENOSHA,WI,53142,(414) 352-9310,MOBILE HOME PARK,KENOSHA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHARPS VILLAGE MHP,5800 SUSQUEHANNA TRAIL,MANCHESTER,PA,17345,(717) 266-6339,MOBILE HOME PARK,YORK,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHASTA NORTH,321 5TH ST,SHENANDOAH JUNCTION,WV,25442,NOT AVAILABLE,MOBILE HOME PARK,JEFFERSON,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHAW'S MHP,3458 HIGHWAY 373,COLUMBUS,MS,39701,(601) 434-6401,MOBILE HOME PARK,LOWNDES,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHAWNEE VILLAGE MHP,2524 NORTH HARRISON STREET,SHAWNEE,OK,74801,(405) 275-4450,MOBILE HOME PARK,POTTAWATOMIE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHEEN'S TRAILER COURT,4464 HIGHWAY 30 WEST,KEARNEY,NE,68847,(308) 237-3585,MOBILE HOME PARK,BUFFALO,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHEFFIELD ESTATES,165 SOUTH OPDYKE ROAD,AUBURN HILLS,MI,48326,(248) 332-3400,MOBILE HOME PARK,OAKLAND,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHELBY T LASTER'S MOBILE HOMES,219 POND RIVER ROAD,ELKTON,KY,42220,(502) 265-2078,MOBILE HOME PARK,TODD,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHELTERED TRAILER COURT,1500 3RD STREET SOUTHWEST,HURON,SD,57350,(605) 352-9976,MOBILE HOME PARK,BEADLE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHELTON'S LOTS,SALT DOME ROAD,WALKER,LA,70785,(225) 667-3216,MOBILE HOME PARK,LIVINGSTON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHERIDAN MOBILE VILLAGE INC,359 COUNTY ROAD 1,SOUTH POINT,OH,45680,(740) 377-2598,MOBILE HOME PARK,LAWRENCE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHERWOOD ACRES,1928 EAST 47TH STREET SOUTH,WICHITA,KS,67216,(316) 522-4663,MOBILE HOME PARK,SEDGWICK,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHERWOOD FOREST,1133 YEOMANS STREET,IONIA,MI,48846,(616) 527-8478,MOBILE HOME PARK,IONIA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHERWOOD FOREST,NOT AVAILABLE,NOT AVAILABLE,OH,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,DARKE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHERWOOD FOREST MHP,1500 SOUTH GOLDEN AVENUE,SPRINGFIELD,MO,65807,(417) 866-6454,MOBILE HOME PARK,GREENE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHERWOOD HEIGHTS MOBILE HOME,2009 HAMBURG PIKE,JEFFERSONVILLE,IN,47130,(812) 282-1833,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHERWOOD MOBILE VILLAGE,1001 NORTH 9TH STREET,FORT SMITH,AR,72901,(501) 452-0355,MOBILE HOME PARK,SEBASTIAN,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHERWOOD VILLAGE MOBILE HOME,1501 POPPS FERRY ROAD,BILOXI,MS,39532,(228) 392-2975,MOBILE HOME PARK,HARRISON,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHIAWASSEE SHORES RETIREMENT,1515 WEST ROLSTON ROAD,LINDEN,MI,48451,(810) 735-9003,MOBILE HOME PARK,GENESEE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SHIRLEY'S MHP,701 NORTH 15TH STREET,BOWLING GREEN,MO,63334,(573) 324-3002,MOBILE HOME PARK,PIKE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHOAL'S MOBILE HOME PARK,1 DALVONA CT,HUNTINGTON,WV,25704,NOT AVAILABLE,MOBILE HOME PARK,WAYNE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHOREWOOD VILLAGE MOBILE HOME,402 AVANT ROAD,WEST MONROE,LA,71291,(318) 397-1391,MOBILE HOME PARK,OUACHITA,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SHRUM'S MHP,2015 COVE PLACE,MISHAWAKA,IN,46545,(574) 255-2402,MOBILE HOME PARK,ST JOSEPH,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SIGMANS MHP,BONNYBROOK ROAD,CARLISLE,PA,17013,NOT AVAILABLE,MOBILE HOME PARK,CUMBERLAND,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SILESSI MHP,42149 GREG DRIVE,HAMMOND,LA,70403,(504) 345-8517,MOBILE HOME PARK,TANGIPAHOA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SILVER BELL MHP,7765 EAST US HIGHWAY 60,ROGERSVILLE,MO,65742,(417) 753-2636,MOBILE HOME PARK,GREENE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SILVER LAWN TRAILER PARK,10891 CEMENT CITY HIGHWAY,ADDISON,MI,49220,(517) 547-5966,MOBILE HOME PARK,LENAWEE,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SILVER SHORES MHP,1257 OVERLOOK ROAD,TRAVERSE CITY,MI,49684,(616) 943-4470,MOBILE HOME PARK,GRAND TRAVERSE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SILVERBROOK MFD. HOME COMMUNITY,2300 EAST MAIN STREET,NILES,MI,49120,(616) 684-7651,MOBILE HOME PARK,BERRIEN,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SILVERSTONE LAKE ESTATES,735 EASTLAKE DRIVE,ASHLAND,OH,44805,(419) 289-0889,MOBILE HOME PARK,ASHLAND,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SIX LINKS MHP,RT 5 BOX,MECHANICSBURG,PA,17055,(717) 766-8641,MOBILE HOME PARK,CUMBERLAND,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SKIP KING MHP,1428 LAKESHORE RD,GILFORD,NH,03249,(603) 528-0283,MOBILE HOME PARK,BELKNAP,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SKIPPER'S TRAILER PARK,2914 EAST EUCALYPTUS AVENUE,ENID,OK,73701,(580) 233-2914,MOBILE HOME PARK,GARFIELD,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SKY LINE TRAILER COURT,3525 MOUNT HIGHWAY 91 NORTH,DILLON,MT,59725,(406) 683-4692,MOBILE HOME PARK,BEAVERHEAD,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SKYLANE MHP,7367 GOODMAN ROAD,WALLS,MS,38680,(601) 781-1000,MOBILE HOME PARK,DESOTO,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SKYLINE COUNTRY HOMES,1911 EAST COUNTY ROAD 54,BLYTHEVILLE,AR,72315,(870) 532-8784,MOBILE HOME PARK,MISSISSIPPI,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SKYLINE MHP,11000 SKYLINE ROAD NE,ALBUQUERQUE,NM,87123,(505) 296-7944,MOBILE HOME PARK,BERNALILLO,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SLEEPY HOLLOW,1909 S ANNA ST,WICHITA,KS,67209,NOT AVAILABLE,MOBILE HOME PARK,SEDGWICK,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SMITH'S MHP,3784 HIGHWAY 373,COLUMBUS,MS,39701,(601) 434-8988,MOBILE HOME PARK,LOWNDES,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SMOKEY VALLEY,100 E BROGMEYER LN,ASSARIA,KS,67416,NOT AVAILABLE,MOBILE HOME PARK,SALINE,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SOMERDALE/WOOD LAKE ESTATES,12206 INDIANAPOLIS ROAD,YODER,IN,46798,(866) 786-9657,MOBILE HOME PARK,ALLEN,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SOMERSET MEADOWS,5665 GRISWOLD,KIMBALL,MI,48074,NOT AVAILABLE,MOBILE HOME PARK,ST CLAIR,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SOMERSIDE ACRES,4802 US 27,SOMERSET,KY,42501,NOT AVAILABLE,MOBILE HOME PARK,PULASKI,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SOUTH ACRES,3 S ACRES E,BRISTOW,OK,74010,NOT AVAILABLE,MOBILE HOME PARK,CREEK,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SOUTH LINDSAY MHP,4101 SOUTH LINDSAY AVENUE,OKLAHOMA CITY,OK,73129,(405) 632-6595,MOBILE HOME PARK,OKLAHOMA,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SOUTH LYON WOODS PARK,530 LANIER STREET,SOUTH LYON,MI,48178,(248) 437-0676,MOBILE HOME PARK,OAKLAND,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SOUTH PARK MOBILE HOME VILLAGE,3360 S HWY 32,EL DORADO SPRINGS,MO,64744,(417) 876-2339,MOBILE HOME PARK,CEDAR,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SOUTHBOROUGH ESTATES,4911 SOUTH MERIDIAN AVENUE,WICHITA,KS,67217,(316) 529-3200,MOBILE HOME PARK,SEDGWICK,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SOUTHERN GARDENS,3535 HIGHWAY 80 EAST,JACKSON,MS,39208,(601) 939-7616,MOBILE HOME PARK,RANKIN,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
SOUTHERN LIVING VILLAGE,7990 CYPRESS STREET,WEST MONROE,LA,71291,(318) 396-4188,MOBILE HOME PARK,OUACHITA,,SMALL (<50),26,0,26,9,61,B,unit count unknown
SOUTHERN MANOR MHP,60375 NORTH MILITARY ROAD,SLIDELL,LA,70461,(504) 646-0048,MOBILE HOME PARK,ST TAMMANY,,MEDIUM (51-100),26,0,22,13,61,B,unit count unknown
